"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-08-31,"District Heights","MD","Washington","Prince Georges",1257,1730,0.004062681369704,0.0140679953106682,0.0099241097489784,10254
2015-08-31,"Los Banos","CA","Merced","Merced",1258,1153,0.00963222416812609,0.0331541218637993,0.0558608058608059,10274
2015-08-31,"Sun City","AZ","Phoenix","Maricopa",1259,1062,0,0.0211538461538462,0.0903490759753593,26429
2015-08-31,"Maplewood","MN","Minneapolis-St Paul","Ramsey",1260,1446,0.010482180293501,0.0190274841437632,0.00766550522648084,11126
2015-08-31,"Moorhead","MN","Fargo","Clay",1261,1297,0.0236779794790845,0.0736754966887417,0.01885310290652,11050
2015-08-31,"Pacifica","CA","San Francisco","San Mateo",1262,3493,0.00402414486921529,0.00720876585928489,0.130786662350275,11331
2015-08-31,"Prescott Valley","AZ","Prescott","Yavapai",1263,1229,0.00490596892886345,0.0090311986863711,0.0216126350789692,11885
2015-08-31,"Taylors","SC","Greenville","Greenville",1264,1283,0.00944138473642801,0.0190627482128674,0.0272217774219376,12488
2015-08-31,"Crystal Lake","IL","Chicago","McHenry",1265,1626,0,0.00618811881188119,0.0175219023779725,13686
2015-08-31,"Atlantic City","NJ","Atlantic City","Atlantic",1266,1329,0.00453514739229025,-0.027086383601757,-0.0607773851590106,11421
2015-08-31,"Dublin","CA","San Francisco","Alameda",1267,3010,0.00905129064699966,0.032590051457976,0.119375232428412,13959
2015-08-31,"Tarpon Springs","FL","Tampa","Pinellas",1268,1515,-0.00394477317554241,-0.00394477317554241,0.021577882670263,14574
2015-08-31,"Oak Harbor","WA","Oak Harbor","Island",1269,1373,-0.00218023255813953,0.00955882352941177,0.0464939024390244,10576
2015-08-31,"Lutherville Timonium","MD","Baltimore","Baltimore",1270,2115,0.00618458610846813,0.0105112279025323,0.0413589364844904,13758
2015-08-31,"Franklin Township","NJ","New York","Somerset",1271,2150,0.00514258999532492,0.012241054613936,0.016548463356974,13195
2015-08-31,"Merrillville","IN","Chicago","Lake",1272,1227,0.00821692686935086,0.0191029900332226,-0.0191846522781775,10897
2015-08-31,"Evans","GA","Augusta","Columbia",1273,1471,-0.00135777325186694,-0.0153949129852744,0.0215277777777778,12337
2015-08-31,"Ceres","CA","Modesto","Stanislaus",1274,1238,0.00487012987012987,0.0172555464256368,0.0617495711835334,8851
2015-08-31,"Montclair","NJ","New York","Essex",1275,2315,0.0247897299690128,0.00521059487624837,0.0243362831858407,10276
2015-08-31,"Fairborn","OH","Dayton","Greene",1276,898,0.00898876404494382,0.018140589569161,0.0552291421856639,10866
2015-08-31,"Palestine","TX","Palestine","Anderson",1277,1054,0.0105465004793864,-0.00189393939393939,-0.0834782608695652,6734
2015-08-31,"Nottingham","MD","Baltimore","Baltimore",1278,1662,0,-0.00598086124401914,-0.002999400119976,12415
2015-08-31,"Glen Ellyn","IL","Chicago","Du Page",1279,2211,-0.000903750564844103,-0.00985221674876847,0.0278940027894003,12912
2015-08-31,"Pearl City","HI","Honolulu","Honolulu",1280,2435,-0.0133711507293355,-0.0216954600241061,0.0536564257897014,9715
2015-08-31,"Salem","VA","Roanoke","Salem City",1281,1144,-0.0120898100172712,-0.0272108843537415,0.0343580470162749,14543
2015-08-31,"Hillsborough","NJ","New York","Somerset",1282,2437,-0.00367947669664759,0.0188127090301003,0.0655881066899869,12173
2015-08-31,"Madison","AL","Huntsville","Madison",1283,1375,0,0.0125184094256259,0.0315078769692423,12482
2015-08-31,"Hickory","NC","Hickory","Catawba",1284,1019,-0.0183044315992293,0,-0.0154589371980676,14378
2015-08-31,"Mount Airy","NC","Mount Airy","Surry",1285,936,0.00214132762312634,-0.0053134962805526,0.0229508196721311,8048
2015-08-31,"Gonzales","LA","Baton Rouge","Ascension",1286,1437,0.0169851380042463,0.0293696275071633,0.0952743902439024,9835
2015-08-31,"Marlborough","MA","Boston","Middlesex",1287,2067,-0.00577200577200577,0.00780107264748903,0.0589139344262295,9365
2015-08-31,"Pine Hills","FL","Orlando","Orange",1288,1047,0.00964320154291225,0.0366336633663366,0.0760534429599178,10680
2015-08-31,"Kerrville","TX","Kerrville","Kerr",1289,1388,-0.00501792114695341,0.00361532899493854,0.0381451009723261,9116
2015-08-31,"Raeford","NC","Fayetteville","Hoke",1290,1032,0.00682926829268293,0.00389105058365759,-0.0208728652751423,8156
2015-08-31,"Prairieville","LA","Baton Rouge","Ascension",1291,1715,0.0419198055893074,0.0965473145780051,0.156439649359407,9780
2015-08-31,"Bothell","WA","Seattle","King",1292,2177,0.00184077312471238,0.0206282231598687,0.0703048180924287,10817
2015-08-31,"Woburn","MA","Boston","Middlesex",1293,2348,-0.000851063829787234,0.02131361461505,0.0805338242061666,9695
2015-08-31,"Calhoun","GA","Calhoun","Gordon",1294,958,0.0116156282998944,0.0126849894291755,0.0715883668903803,11021
2015-08-31,"Lincoln Park","MI","Detroit","Wayne",1295,848,0.004739336492891,0.004739336492891,0.0278787878787879,14531
2015-08-31,"Manassas","VA","Washington","Manassas City",1296,1726,0.00700116686114352,0.00290528762347472,0.0341521869382864,10717
2015-08-31,"Tifton","GA","Tifton","Tift",1297,1035,0.00680933852140078,0.00387972841901067,0.050761421319797,7169
2015-08-31,"Belton","TX","Killeen","Bell",1298,1175,0.00255972696245734,0.00341588385994876,0.0235191637630662,8693
2015-08-31,"Shelton","WA","Shelton","Mason",1299,1104,0.018450184501845,0.0203327171903882,0.0534351145038168,10124
2015-08-31,"Lancaster","TX","Dallas-Fort Worth","Dallas",1300,1267,0.00396196513470681,0.0103668261562998,0.0368248772504092,10445
2015-08-31,"Niles","MI","Niles","Berrien",1301,879,-0.0123595505617978,-0.0517799352750809,0.0126728110599078,9722
2015-08-31,"Beaumont","CA","Riverside","Riverside",1302,1621,0.00247371675943105,0.00495970241785493,0.0207808564231738,11846
2015-08-31,"Culver City","CA","Los Angeles","Los Angeles",1303,3308,0.0106935533150015,0.0209876543209877,0.113055181695828,10368
2015-08-31,"Arnold","MO","St. Louis","Jefferson",1304,1144,-0.00608166811468288,-0.00866551126516464,0.0232558139534884,11924
2015-08-31,"Marion","IA","Cedar Rapids","Linn",1305,1300,0.0244286840031521,0.0603588907014682,-0.0203466465712133,7195
2015-08-31,"East Meadow","NY","New York","Nassau",1306,2682,0.0090293453724605,0.0232735597100343,0.0343231777863479,8718
2015-08-31,"Howell","NJ","New York","Monmouth",1307,2122,-0.00701918577445016,-0.0274977085242896,-0.0505592841163311,11604
2015-08-31,"Park Ridge","IL","Chicago","Cook",1308,2201,0.00732265446224256,0.0456057007125891,0.0451092117758784,14614
2015-08-31,"Lima","OH","Lima","Allen",1309,714,-0.0013986013986014,0.00280898876404494,0.0127659574468085,11171
2015-08-31,"Henderson","KY","Evansville","Henderson",1310,923,0.00326086956521739,0.00108459869848156,0.0278396436525612,8926
2015-08-31,"Bowling Green","OH","Toledo","Wood",1311,1226,0.00905349794238683,0.0165837479270315,0.0259414225941423,8824
2015-08-31,"Keller","TX","Dallas-Fort Worth","Tarrant",1312,2510,0.00560897435897436,0.0137318255250404,0.0546218487394958,12833
2015-08-31,"Chester Township","PA","Philadelphia","Delaware",1313,944,0.00425531914893617,-0.0176899063475546,-0.0146137787056367,12059
2015-08-31,"Ronkonkoma","NY","New York","Suffolk",1314,2459,0.0237302248126561,0.0275804429586293,0.0827829150154117,9580
2015-08-31,"Dunnellon","FL","Homosassa Springs","Citrus",1315,997,-0.002002002002002,0.00707070707070707,0.0651709401709402,13839
2015-08-31,"Coppell","TX","Dallas-Fort Worth","Dallas",1316,2482,0.00161420500403551,0.00323362974939369,0.0508044030482642,10921
2015-08-31,"Urbandale","IA","Des Moines","Polk",1317,1568,0.00900900900900901,-0.00884955752212389,0.000638162093171666,13085
2015-08-31,"Duncanville","TX","Dallas-Fort Worth","Dallas",1318,1269,0.00395569620253165,0.0119617224880383,0.0410172272354389,11189
2015-08-31,"Buffalo Grove","IL","Chicago","Lake",1319,1984,0.00100908173562059,-0.00501504513540622,0.00710659898477157,15697
2015-08-31,"The Colony","TX","Dallas-Fort Worth","Denton",1320,1547,0.00194300518134715,0.0091324200913242,0.0574162679425837,10990
2015-08-31,"Texarkana","AR","Texarkana","Miller",1321,909,-0.0130293159609121,-0.0194174757281553,0.0557491289198606,8338
2015-08-31,"Owasso","OK","Tulsa","Tulsa",1322,1295,0.00465477114041893,0.00621600621600622,0.0180817610062893,11827
2015-08-31,"Rockwall","TX","Dallas-Fort Worth","Rockwall",1323,1822,0.00496414782129068,0.0241708825182687,0.0537883169462117,8885
2015-08-31,"Wheeling","IL","Chicago","Cook",1324,1517,0,-0.0078482668410726,-0.0356007628734901,11143
2015-08-31,"Waycross","GA","Waycross","Ware",1325,872,-0.0022883295194508,-0.0235162374020157,-0.0552546045503792,7392
2015-08-31,"Woodinville","WA","Seattle","King",1326,2557,0.00987361769352291,0.0082807570977918,0.0592377796188898,11880
2015-08-31,"Bluffton","SC","Hilton Head Island","Beaufort",1327,1625,0.00681536555142503,0.0258838383838384,0.113013698630137,13522
2015-08-31,"Sulphur","LA","Lake Charles","Calcasieu",1328,1496,0.0204638472032742,0.0190735694822888,0.243557772236076,9236
2015-08-31,"Greenacres","FL","Miami-Fort Lauderdale","Palm Beach",1329,1342,0,-0.00371195248700817,0.026778882938026,13936
2015-08-31,"Perrysburg","OH","Toledo","Wood",1330,1450,0.00138121546961326,0.013986013986014,0.0305614783226724,12661
2015-08-31,"Dunedin","FL","Tampa","Pinellas",1331,1354,0.00669144981412639,0.0226586102719033,0.0447530864197531,15290
2015-08-31,"Greenfield","WI","Milwaukee","Milwaukee",1332,1139,0.0224416517055655,0.0178731009830206,0.0335753176043557,2425
2015-08-31,"Brighton","NY","Rochester","Monroe",1333,1604,0.0126262626262626,0.0249201277955272,0.0490516677567037,9893
2015-08-31,"Panama City","FL","Panama City","Bay",1334,998,-0.00795228628230616,0.0101214574898785,-0.001001001001001,11934
2015-08-31,"Montgomery","TX","Houston","Montgomery",1335,1801,-0.0038716814159292,-0.0115257958287596,0.0175141242937853,17289
2015-08-31,"Aventura","FL","Miami-Fort Lauderdale","Miami-Dade",1336,2387,0.000419111483654652,0.0148809523809524,0.0904522613065327,23473
2015-08-31,"Leavenworth","KS","Kansas City","Leavenworth",1337,971,0.0178197064989518,0.0210304942166141,-0.0319042871385842,10317
2015-08-31,"Plymouth Township","MI","Detroit","Wayne",1338,1618,0.0425257731958763,0.0398457583547558,0.275019700551615,13424
2015-08-31,"Searcy","AR","Searcy","White",1339,965,-0.00309917355371901,-0.022289766970618,-0.00515463917525773,10064
2015-08-31,"Bridgewater","NJ","New York","Somerset",1340,2614,-0.0049486105824134,0.00965623792970259,0.0447641886490807,12556
2015-08-31,"Huber Heights","OH","Dayton","Montgomery",1341,899,0.00334821428571429,0.00334821428571429,0.0514619883040936,14146
2015-08-31,"Oakville","MO","St. Louis","Saint Louis",1342,1423,-0.0152249134948097,-0.00836236933797909,0.0627333831217326,13325
2015-08-31,"Quincy","IL","Quincy","Adams",1343,1100,-0.0107913669064748,-0.0222222222222222,-0.0274093722369584,13753
2015-08-31,"Mt Laurel Township","NJ","Philadelphia","Burlington",1344,1740,-0.00343642611683849,-0.000574382538770821,0.031416716064019,14631
2015-08-31,"Lynnwood","WA","Seattle","Snohomish",1345,1839,0.0160220994475138,0.0279485746226942,0.0716783216783217,8896
2015-08-31,"Ormond Beach","FL","Daytona Beach","Volusia",1346,1430,0.00210231254379818,0.0120311394196745,0.0354815351194786,14881
2015-08-31,"Hallandale","FL","Miami-Fort Lauderdale","Broward",1347,1658,0.00181268882175227,0.0109756097560976,0.03625,19780
2015-08-31,"Arcadia","FL","Arcadia","De Soto",1348,1230,-0.0120481927710843,-0.00565885206143896,0.0232945091514143,6425
2015-08-31,"Hanover Park","IL","Chicago","Du Page",1349,1564,0.00256410256410256,0.00903225806451613,0.00643500643500644,10242
2015-08-31,"Lemoore","CA","Hanford","Kings",1350,1244,0.00403551251008878,0.00403551251008878,0.0255564715581204,6078
2015-08-31,"Torrington","CT","Torrington","Litchfield",1351,1280,0.00392156862745098,-0.0206579954093343,-0.0288315629742033,10727
2015-08-31,"Alliance","OH","Canton","Stark",1352,844,0.00476190476190476,0.0267639902676399,0.0305250305250305,11058
2015-08-31,"Penfield","NY","Rochester","Monroe",1353,1759,-0.00113571834185122,0.0167630057803468,0.0316715542521994,12116
2015-08-31,"Moorpark","CA","Ventura","Ventura",1354,2748,-0.00290275761973875,-0.00290275761973875,0.0472560975609756,9743
2015-08-31,"Lacey","WA","Olympia","Thurston",1355,1373,0.00512445095168375,0.0103016924208977,0.0223380491437081,9988
2015-08-31,"Long Beach","NY","New York","Nassau",1356,2880,0.00348432055749129,0.0140845070422535,0.237645036527718,7557
2015-08-31,"Montclair","CA","Riverside","San Bernardino",1357,1822,0.00496414782129068,0.0195858981533296,0.0435280641466208,6482
2015-08-31,"Pahrump","NV","Pahrump","Nye",1358,1176,-0.00254452926208651,-0.00423370025402202,0.0361233480176211,5975
2015-08-31,"Oakley","CA","San Francisco","Contra Costa",1359,1959,0,-0.00659229208924949,0.0537923614846692,10997
2015-08-31,"Temple Hills","MD","Washington","Prince Georges",1360,1798,0.00111358574610245,0.00390843104410944,0.00728291316526611,10616
2015-08-31,"Hurst","TX","Dallas-Fort Worth","Tarrant",1361,1459,0.00482093663911846,0.0131944444444444,0.0775480059084195,10751
2015-08-31,"Alamogordo","NM","Alamogordo","Otero",1362,904,-0.0205850487540628,-0.0651499482936918,-0.0728205128205128,9239
2015-08-31,"Braintree","MA","Boston","Norfolk",1363,2294,0.0172949002217295,0.0231935771632471,0.0300853165693758,10763
2015-08-31,"San Juan Capistrano","CA","Los Angeles","Orange",1364,2954,0.00237529691211401,0.00237529691211401,0.0172176308539945,10958
2015-08-31,"Atwater","CA","Merced","Merced",1365,1087,0.0102230483271375,0.0401913875598086,0.0206572769953052,8092
2015-08-31,"Wildwood","MO","St. Louis","Saint Louis",1366,2051,-0.00291686922702965,-0.00917874396135266,0.0496417604912999,13267
2015-08-31,"Hot Springs","AR","Hot Springs","Garland",1367,942,0.0183783783783784,0.12814371257485,0.100467289719626,9901
2015-08-31,"Ramona","CA","San Diego","San Diego",1368,2276,-0.00437445319335083,-0.0100043497172684,0.0138084632516704,9502
2015-08-31,"Sykesville","MD","Baltimore","Carroll",1369,2013,-0.00346534653465347,-0.0185275475377864,-0.0175695461200586,11618
2015-08-31,"Claremont","CA","Los Angeles","Los Angeles",1370,2522,-0.00434267666798263,-0.00394944707740916,0.0641350210970464,9268
2015-08-31,"Belleville","NJ","New York","Essex",1371,1690,0.0119760479041916,0.013189448441247,0.0569105691056911,8506
2015-08-31,"Ewing","NJ","Trenton","Mercer",1372,1781,-0.00112170499158721,-0.00779944289693593,-0.00168161434977578,10562
2015-08-31,"Trumbull","CT","Stamford","Fairfield",1373,2398,0.00376726663876099,0.000834724540901503,0.0517543859649123,11855
2015-08-31,"West Chicago","IL","Chicago","Du Page",1374,1726,-0.00173510699826489,-0.00576036866359447,-0.00115740740740741,9560
2015-08-31,"Riverton","UT","Salt Lake City","Salt Lake",1375,1621,-0.00061652281134402,0.00683229813664596,0.0574037834311807,10557
2015-08-31,"Clinton","MD","Washington","Prince Georges",1376,1947,0.00724262803931712,0.0177731312075274,0.0156494522691706,15621
2015-08-31,"Placerville","CA","Sacramento","El Dorado",1377,1548,0.00389105058365759,0.00259067357512953,0.0970942593905032,6676
2015-08-31,"Brighton","CO","Denver","Adams",1378,1810,0.00443951165371809,0.0272417707150965,0.127023661270237,9115
2015-08-31,"El Dorado Hills","CA","Sacramento","El Dorado",1379,2525,0.00317838696861343,0.00557546794105934,0.0542797494780793,12053
2015-08-31,"Westerville","OH","Columbus","Franklin",1380,1693,-0.00117994100294985,0.000591016548463357,0.0113500597371565,12605
2015-08-31,"Menomonee Falls","WI","Milwaukee","Waukesha",1381,1580,-0.0137328339575531,-0.0694935217903416,-0.0155763239875389,12226
2015-08-31,"Franconia","VA","Washington","Fairfax",1382,2283,0.00617011899515205,0.0151178301467319,0.00617011899515205,12629
2015-08-31,"Shrewsbury","MA","Worcester","Worcester",1383,2134,-0.00140383715489003,0.00518134715025907,0.0904445579969341,10812
2015-08-31,"Evesham","NJ","Philadelphia","Burlington",1384,2025,-0.0126767430521697,-0.0198451113262343,0.0125,12074
2015-08-31,"Egypt Lake-Leto","FL","Tampa","Hillsborough",1385,1198,0.0033500837520938,0.00672268907563025,0.0564373897707231,9869
2015-08-31,"Winona","MN","Winona","Winona",1386,1195,0.00420168067226891,-0.014026402640264,0.0075885328836425,10994
2015-08-31,"Merrick","NY","New York","Nassau",1387,2750,0.0121457489878542,0.0303484451105283,0.0177646188008882,9632
2015-08-31,"Bellmore","NY","New York","Nassau",1388,2668,0.00984102952308857,0.0273392375818252,0.0265486725663717,8332
2015-08-31,"Bell","CA","Los Angeles","Los Angeles",1389,1976,-0.00353000504286435,-0.00852985449071751,0.0432946145723337,2053
2015-08-31,"Boardman","OH","Youngstown","Mahoning",1390,914,-0.0214132762312634,-0.0508826583592939,0.0946107784431138,12147
2015-08-31,"Richfield","MN","Minneapolis-St Paul","Hennepin",1391,1508,0.00600400266844563,0.0148048452220727,0.0182309250506415,11112
2015-08-31,"Reynoldsburg","OH","Columbus","Franklin",1392,1271,0.00873015873015873,0,0.0055379746835443,10979
2015-08-31,"La Quinta","CA","Riverside","Riverside",1393,2888,-0.0629461388708631,-0.0825921219822109,-0.0418049104180491,19485
2015-08-31,"McMinnville","OR","Portland","Yamhill",1394,1325,0.00837138508371385,0.0255417956656347,0.0869565217391304,7510
2015-08-31,"Papillion","NE","Omaha","Sarpy",1395,1572,0.00127388535031847,0.0148482892188509,0.0529135967849967,10444
2015-08-31,"Northport","AL","Tuscaloosa","Tuscaloosa",1396,1183,0.0163230240549828,0.038630377524144,0.111842105263158,18911
2015-08-31,"Friendswood","TX","Houston","Galveston",1397,1990,0.00505050505050505,0.0247167868177137,0.0413396127681842,11868
2015-08-31,"Roy","UT","Ogden","Weber",1398,1186,0.00168918918918919,-0.00753138075313808,0.0504871567759079,11024
2015-08-31,"Tucker","GA","Atlanta","Dekalb",1399,1260,0,0.0104250200481155,0.0696095076400679,11685
2015-08-31,"Winchester","KY","Lexington","Clark",1400,1059,-0.00656660412757974,-0.0167130919220056,0.0124282982791587,8375
2015-08-31,"Copperas Cove","TX","Killeen","Coryell",1401,894,0.0113122171945701,0.0136054421768707,-0.0250817884405671,10404
2015-08-31,"Cedar Falls","IA","Waterloo","Black Hawk",1402,1221,0.00493827160493827,-0.0169082125603865,0.0277777777777778,12404
2015-08-31,"Calumet City","IL","Chicago","Cook",1403,1246,0.00241351568785197,0.0040290088638195,-0.0341085271317829,10006
2015-08-31,"Puyallup","WA","Seattle","Pierce",1404,1548,0.00584795321637427,0.0197628458498024,0.0523453433038749,9340
2015-08-31,"Chelsea","MA","Boston","Suffolk",1405,2154,-0.0159890360895386,-0.0306030603060306,0.0126939351198872,2867
2015-08-31,"Greater Carrollwood","FL","Tampa","Hillsborough",1406,1383,0.00144822592324403,0.00217391304347826,0.0252038547071905,12345
2015-08-31,"Port Angeles","WA","Port Angeles","Clallam",1407,1242,-0.00240963855421687,0.0008058017727639,0.0472175379426644,12260
2015-08-31,"Galesburg","IL","Galesburg","Knox",1408,1018,-0.010689990281827,-0.0608856088560886,0.0934479054779807,12306
2015-08-31,"Gurnee","IL","Chicago","Lake",1409,1832,-0.00109051254089422,0.0077007700770077,-0.000545553737043099,12397
2015-08-31,"Little Elm","TX","Dallas-Fort Worth","Denton",1410,1637,0.00552825552825553,0.00987045033929673,0.0527331189710611,12228
2015-08-31,"Laramie","WY","Laramie","Albany",1411,1273,-0.00702028081123245,-0.0312024353120244,0.00394321766561514,8736
2015-08-31,"Athens","OH","Athens","Athens",1412,1232,0.0318257956448911,0.014827018121911,-0.0764617691154423,4003
2015-08-31,"Hagerstown","MD","Hagerstown","Washington",1413,1015,-0.00684931506849315,-0.0406427221172023,0.0550935550935551,11214
2015-08-31,"Altadena","CA","Los Angeles","Los Angeles",1414,2698,0.00446760982874162,0.0254656024325352,0.0543180930050801,10591
2015-08-31,"Bay City","MI","Bay City","Bay",1415,735,0.00272851296043656,-0.017379679144385,0.00961538461538462,12754
2015-08-31,"Manhattan Beach","CA","Los Angeles","Los Angeles",1416,6702,0.0476785993434422,0.0849927149101506,0.247812325451499,10871
2015-08-31,"Havertown","PA","Philadelphia","Delaware",1417,1929,-0.00515729757607014,-0.00413009808982963,0.0120671563483736,12502
2015-08-31,"Summerville","SC","Charleston","Dorchester",1418,1372,0.0200743494423792,0.00734214390602056,0.0521472392638037,12006
2015-08-31,"Troy","OH","Dayton","Miami",1419,1158,0.00173010380622837,0.00433651344319167,-0.00600858369098712,11117
2015-08-31,"Windsor Mill","MD","Baltimore","Baltimore",1420,1629,0.00122925629993854,-0.014519056261343,0.00804455445544554,8317
2015-08-31,"Oro Valley","AZ","Tucson","Pima",1421,1408,0,0.0166064981949458,0.00643316654753395,17916
2015-08-31,"Fort Lee","NJ","New York","Bergen",1422,2562,-0.00774593338497289,-0.0138568129330254,-0.0898756660746003,7706
2015-08-31,"Stow","OH","Akron","Summit",1423,1375,0.00658857979502196,0.0284218399401645,0.0886777513855899,11144
2015-08-31,"University City","MO","St. Louis","Saint Louis",1424,1189,0.00507185122569738,-0.00335289186923722,0.0918273645546373,12119
2015-08-31,"Rohnert Park","CA","Santa Rosa","Sonoma",1425,2289,0.00615384615384615,0.00703915530136384,0.0631676730143985,10104
2015-08-31,"Lake Worth","FL","Miami-Fort Lauderdale","Palm Beach",1426,1412,0.00070871722182849,0.0021291696238467,0.0351906158357771,9824
2015-08-31,"Seattle Hill-Silver Firs","WA","Seattle","Snohomish",1427,2004,0.01417004048583,0.0319258496395469,0.0826580226904376,11520
2015-08-31,"Pittsfield Township","MI","Ann Arbor","Washtenaw",1428,1963,0,0.00925449871465296,0.0610810810810811,9628
2015-08-31,"Westwego","LA","New Orleans","Jefferson",1429,1148,-0.0171232876712329,-0.0262934690415606,-0.106614785992218,9227
2015-08-31,"Brentwood","TN","Nashville","Williamson",1430,3337,0.0045153521974714,0.00270432692307692,0.0583571202029813,13276
2015-08-31,"West Little River","FL","Miami-Fort Lauderdale","Miami-Dade",1431,1525,0.00328947368421053,0.0187040748162993,0.0612386917188587,7470
2015-08-31,"Burleson","TX","Dallas-Fort Worth","Johnson",1432,1352,0.0022238695329874,0.00595238095238095,0.0368098159509202,12042
2015-08-31,"Reisterstown","MD","Baltimore","Baltimore",1433,1737,0.00173010380622837,-0.00799543118218161,0.00637311703360371,10736
2015-08-31,"Commerce Township","MI","Detroit","Oakland",1434,1849,0.00489130434782609,0.0352743561030235,0.0602064220183486,12415
2015-08-31,"Paris","TX","Paris","Lamar",1435,992,0.00608519269776876,0,-0.0216962524654832,9633
2015-08-31,"Milton","GA","Atlanta","Fulton",1436,2575,-0.00348297213622291,0.00389863547758285,0.0254878534448427,9841
2015-08-31,"Inver Grove Heights","MN","Minneapolis-St Paul","Dakota",1437,1524,-0.0078125,-0.00261780104712042,0.00727032385988103,10437
2015-08-31,"Jasper","AL","Birmingham","Walker",1438,946,-0.00838574423480084,-0.035677879714577,-0.103317535545024,10516
2015-08-31,"Villa Rica","GA","Atlanta","Carroll",1439,1038,0.00386847195357834,-0.0379981464318814,-0.0253521126760563,11254
2015-08-31,"Brownsburg","IN","Indianapolis","Hendricks",1440,1324,0.00227100681302044,0.00303030303030303,0.000755857898715042,13453
2015-08-31,"Central Islip","NY","New York","Suffolk",1441,2450,0.0272536687631027,0.0385756676557863,0.084070796460177,7139
2015-08-31,"Northglenn","CO","Denver","Adams",1442,1701,0.00353982300884956,0.0246987951807229,0.135514018691589,9765
2015-08-31,"Moultrie","GA","Moultrie","Colquitt",1443,918,0.00218340611353712,-0.0275423728813559,0.00437636761487965,6228
2015-08-31,"Eustis","FL","Orlando","Lake",1444,1237,0.00243111831442464,0.00487408610885459,0.0394957983193277,9389
2015-08-31,"East Point","GA","Atlanta","Fulton",1445,944,0.0053248136315229,-0.00316789862724393,0.0442477876106195,9593
2015-08-31,"Sanger","CA","Fresno","Fresno",1446,1208,0.00415627597672485,0.0134228187919463,0.051348999129678,7569
2015-08-31,"Gadsden","AL","Gadsden","Etowah",1447,744,0,-0.00268096514745308,-0.0236220472440945,10576
2015-08-31,"Pineville","LA","Alexandria","Rapides",1448,1147,0.0286995515695067,0.0503663003663004,-0.03125,8057
2015-08-31,"Englewood","CO","Denver","Arapahoe",1449,1779,0.00338409475465313,0.0218265364732912,0.130241423125794,11029
2015-08-31,"Halethorpe","MD","Baltimore","Baltimore",1450,1592,0.00823305889803673,0.00759493670886076,0.00887198986058302,9644
2015-08-31,"Roseville","MN","Minneapolis-St Paul","Ramsey",1451,1511,0.0120562625586068,0.0195681511470985,0.000662251655629139,10840
2015-08-31,"Thomasville","GA","Thomasville","Thomas",1452,965,0.00730688935281837,0.0190073917634636,0.0168598524762908,10419
2015-08-31,"Staunton","VA","Staunton","Staunton City",1453,1187,0.00338123415046492,-0.021434460016488,-0.0157545605306799,9625
2015-08-31,"Franklin","WI","Milwaukee","Milwaukee",1454,1266,0.00956937799043062,0.0251012145748988,0.0419753086419753,2635
2015-08-31,"West Hollywood","CA","Los Angeles","Los Angeles",1455,3058,0.00592105263157895,0.0166223404255319,0.0767605633802817,6509
2015-08-31,"Coachella","CA","Riverside","Riverside",1456,1357,-0.012372634643377,-0.0258435032304379,0.0585023400936037,5249
2015-08-31,"Garden City","KS","Garden City","Finney",1457,1085,0.00556070435588508,-0.00641025641025641,0.00556070435588508,7513
2015-08-31,"Oak Creek","WI","Milwaukee","Milwaukee",1458,1243,0.036697247706422,0.0542832909245123,0.0222039473684211,1331
2015-08-31,"Mission Bend","TX","Houston","Fort Bend",1459,1427,0.000701262272089762,0.00990799716914367,0.0484937545922116,10641
2015-08-31,"Carlsbad","NM","Carlsbad","Eddy",1460,1008,-0.00198019801980198,0.00198807157057654,0.0233502538071066,8598
2015-08-31,"Cottage Grove","MN","Minneapolis-St Paul","Washington",1461,1630,0.00122850122850123,0.0124223602484472,0.0468850353243417,11128
2015-08-31,"Sonoma","CA","Santa Rosa","Sonoma",1462,2461,-0.000406173842404549,0.00203583061889251,0.0571305841924399,10275
2015-08-31,"Portage","IN","Chicago","Porter",1463,1247,0.0097165991902834,0.0121753246753247,0.0523206751054852,10735
2015-08-31,"Greenville","TX","Dallas-Fort Worth","Hunt",1464,895,0.0228571428571429,-0.0229257641921397,-0.0715767634854772,9155
2015-08-31,"Santa Paula","CA","Ventura","Ventura",1465,2121,0,0.0148325358851675,0.0432857845548451,5249
2015-08-31,"Elizabethton","TN","Johnson City","Carter",1466,889,-0.00336322869955157,-0.0187637969094923,-0.0122222222222222,10297
2015-08-31,"Temple City","CA","Los Angeles","Los Angeles",1467,2495,-0.002,0.00241060666934512,0.0322714108398842,8171
2015-08-31,"Beverly Hills","CA","Los Angeles","Los Angeles",1468,9621,0.0313002465430378,0.0366339834069605,0.0669845846733947,7815
2015-08-31,"Warsaw","IN","Warsaw","Kosciusko",1469,1169,0.000856164383561644,0.012998266897747,0.0531531531531532,9791
2015-08-31,"Avon","IN","Indianapolis","Hendricks",1470,1376,0.00145560407569141,-0.00864553314121038,0.00511322132943755,12485
2015-08-31,"Carbondale","IL","Carbondale","Jackson",1471,1280,-0.00928792569659443,0.0474631751227496,0.173235563703025,5072
2015-08-31,"Cumberland","RI","Providence","Providence",1472,1597,-0.0160197165742452,-0.0279975654290931,0.0250320924261874,10465
2015-08-31,"Kearns","UT","Salt Lake City","Salt Lake",1473,1274,-0.0046875,-0.0169753086419753,-0.0108695652173913,9462
